livrooms_count,district,year,level,house_levels,const_tech,area,liv_area,kitchen_area,price,log_price
2,Автозаводский,1982.0,1,9,кирпич,48.0,30.0,9.0,5490000,15.518438813485714
2,Нижегородский,2024.0,6,8,кирпич,63.4,28.4,18.7,17450000,16.67485020661271
2,Советский,2018.0,17,18,блок+утеплитель,63.5,25.0,22.5,10300000,16.147654453199863
2,Советский,1938.0,1,4,кирпич,59.8,37.3,13.1,7290000,15.80201410398484
3,Автозаводский,1965.0,1,5,кирпич,55.8,46.8,5.0,6300000,15.65606019136176
3,Автозаводский,1988.0,8,9,панель,63.0,39.0,9.2,8500000,15.955576721460545
2,Нижегородский,1993.0,1,10,панель,58.0,31.0,8.0,9400000,16.056220247240233
1,Нижегородский,1983.0,2,9,панель,33.7,17.4,8.3,5350000,15.49260711887219
1,Советский,2024.0,3,25,блок+утеплитель,33.4,12.5,10.6,6650000,15.710127412632037
1,Канавинский,1958.0,3,3,кирпич,32.0,21.5,5.0,3200000,14.978661367769956
2,Московский,1969.0,5,5,кирпич,39.8,25.2,6.1,5300000,15.483217378522351
1,Нижегородский,2024.0,2,7,блок+утеплитель,53.5,18.0,16.0,17500000,16.67771143889374
1,Советский,2027.0,9,18,кирпич,43.1,12.7,15.9,7585600,15.84176227112999
2,Советский,2027.0,11,18,кирпич,58.8,24.7,19.3,10290000,16.146683107810233
1,Советский,2027.0,4,18,кирпич,44.2,13.4,16.6,7823400,15.872629800639618
1,Советский,2027.0,9,18,кирпич,40.0,13.6,15.2,7120000,15.778418283388158
2,Советский,2027.0,9,18,кирпич,59.1,24.7,19.3,9987900,16.116884918317265
2,Советский,2027.0,4,18,кирпич,56.9,23.9,19.0,9502300,16.067044432531176
2,Советский,2027.0,9,18,кирпич,57.0,26.8,13.9,9633000,16.080705261739762
2,Советский,2027.0,9,18,кирпич,56.9,23.9,19.0,9616100,16.078949335037496
2,Советский,2027.0,11,18,кирпич,59.1,27.7,14.9,10106100,16.12864975989685
2,Советский,2027.0,4,18,кирпич,57.4,27.3,14.7,9585800,16.075793394724414
2,Советский,2027.0,4,18,кирпич,59.6,25.5,19.3,10191600,16.1370744095561
2,Советский,2027.0,4,18,кирпич,57.0,26.8,13.9,9519000,16.068800359233443
2,Советский,2027.0,4,18,кирпич,69.4,35.5,19.6,11589800,16.265635958911652
1,Советский,2027.0,4,18,кирпич,43.5,15.7,15.4,7743000,15.86229976736886
1,Советский,2027.0,9,18,кирпич,37.0,12.3,16.3,6993600,15.760506003091187
2,Советский,2027.0,4,18,кирпич,55.2,26.0,14.0,9439200,16.060381788767845
1,Советский,2027.0,11,18,кирпич,43.5,15.7,15.4,7873500,15.879013248342602
2,Советский,2027.0,4,18,кирпич,57.2,27.5,14.7,9781200,16.09597273387055
1,Советский,2027.0,9,18,кирпич,39.9,13.3,15.0,7102200,15.77591515317004
2,Советский,2027.0,2,18,кирпич,56.0,26.0,14.0,9240000,16.039052443617866
2,Советский,2027.0,11,18,кирпич,71.2,26.2,22.2,12460000,16.33803407132358
1,Советский,2027.0,4,18,кирпич,42.5,12.6,15.7,7480000,15.82774334995066
1,Советский,2027.0,9,18,кирпич,38.8,13.6,14.7,6984000,15.759132376501576
1,Советский,2027.0,13,18,кирпич,39.8,14.2,15.4,7203800,15.790119222538355
1,Советский,2027.0,9,18,кирпич,42.5,12.6,15.7,7480000,15.82774334995066
2,Советский,2027.0,13,18,кирпич,54.5,25.8,14.0,9537500,16.07074195457485
1,Советский,2027.0,4,18,кирпич,37.5,12.3,16.5,6900000,15.747031969567487
1,Советский,2027.0,4,18,кирпич,43.6,15.7,15.4,7630000,15.84759840326064
1,Советский,2027.0,13,18,кирпич,43.6,13.4,16.6,7848000,15.875769280227336
2,Советский,2027.0,13,18,кирпич,54.6,26.2,13.1,9555000,16.07257513565651
1,Советский,2027.0,9,18,кирпич,36.1,11.6,16.3,6714600,15.719794818034174
2,Советский,2027.0,4,18,кирпич,71.2,26.2,22.2,12175200,16.314911653902726
1,Советский,2027.0,11,18,кирпич,40.1,13.5,15.1,7258100,15.797628644560486
2,Советский,2027.0,13,18,кирпич,54.8,26.0,13.1,9370800,16.053109029438765
2,Советский,2027.0,4,18,кирпич,50.0,26.4,14.6,8650000,15.973069878908062
2,Советский,2027.0,4,18,кирпич,56.8,27.0,13.9,9712800,16.088955161211903
1,Советский,2027.0,4,18,кирпич,39.2,13.6,14.7,6938400,15.752581758352383
2,Советский,2027.0,11,18,кирпич,56.8,27.5,14.7,9940000,16.112077578632757
2,Советский,2027.0,9,18,кирпич,69.1,35.3,20.0,11677900,16.273208724678835
1,Советский,2027.0,4,18,кирпич,40.4,13.6,15.2,7110400,15.777069058987394
2,Советский,2027.0,11,18,кирпич,57.1,24.9,19.0,9992500,16.117345369567616
2,Советский,2027.0,9,18,кирпич,50.0,26.4,14.6,8850000,15.995928016984113
2,Советский,2027.0,13,18,кирпич,66.7,34.0,18.6,11472400,16.255454708717167
1,Советский,2027.0,4,18,кирпич,43.1,12.7,15.9,7628700,15.847428008665668
2,Советский,2027.0,4,18,кирпич,59.8,25.4,19.3,9986600,16.11675475235548
1,Советский,2027.0,11,18,кирпич,39.5,12.9,15.1,7149500,15.782552982155039
1,Советский,2027.0,9,18,кирпич,40.0,13.1,15.2,7120000,15.778418283388158
1,Советский,2027.0,4,18,кирпич,44.2,13.4,16.6,7646600,15.849771662563569
2,Советский,2027.0,9,18,кирпич,57.4,27.3,14.7,9700600,16.08769829723073
1,Советский,2027.0,4,18,кирпич,40.1,13.5,15.1,7137800,15.780915163586746
1,Советский,2027.0,4,18,кирпич,40.2,13.1,15.2,7075200,15.772106269645263
1,Советский,2027.0,13,18,кирпич,43.7,13.4,16.6,7778600,15.866886931375767
1,Советский,2027.0,4,18,кирпич,40.1,14.2,15.4,7097700,15.775281345868489
2,Советский,2027.0,1,18,кирпич,49.4,27.7,12.0,8250000,15.925723758310864
2,Советский,2027.0,4,18,кирпич,57.1,24.9,19.0,9764100,16.09422295214676
1,Советский,2027.0,4,18,кирпич,40.4,13.3,15.0,7110400,15.777069058987394
1,Советский,2027.0,9,18,кирпич,37.6,12.3,16.8,6993600,15.760506003091187
2,Советский,2027.0,11,18,кирпич,56.6,27.5,14.7,9905000,16.108550238114788
1,Советский,2027.0,4,18,кирпич,39.7,12.9,15.1,7066600,15.770890016967368
2,Советский,2027.0,4,18,кирпич,59.2,27.7,14.9,9886400,16.106670633288854
1,Советский,2027.0,9,18,кирпич,43.6,15.7,15.4,7673600,15.853296424375278
1,Советский,2027.0,4,18,кирпич,39.6,14.2,14.5,7128000,15.779541248132782
2,Советский,2027.0,4,18,кирпич,57.3,27.3,14.7,9798300,16.09771945920549
2,Советский,2027.0,4,18,кирпич,69.1,35.3,20.0,11539700,16.261303822172515
1,Советский,2027.0,4,18,кирпич,37.9,12.3,16.8,6973600,15.757642148679503
1,Советский,2027.0,13,18,кирпич,42.6,12.7,16.3,7923600,15.885356205970663
4,Нижегородский,1979.0,4,9,кирпич,76.0,51.0,7.0,14300000,16.475770095230136
3,Московский,2006.0,9,10,кирпич,105.0,55.0,20.0,20000000,16.811242831518264
3,Сормовский,1968.0,5,9,панель,60.0,44.0,7.2,7200000,15.789591583986283
3,Нижегородский,2011.0,1,17,блок+утеплитель,87.0,50.0,12.0,11500000,16.25785759333348
2,Нижегородский,1965.0,1,5,кирпич,43.0,27.0,5.0,8800000,15.990262279448435
1,Сормовский,1951.0,2,2,шлакоблок,19.0,15.0,2.0,1990000,14.503645196700676
3,Советский,1979.0,9,9,панель,63.0,43.0,6.0,6970000,15.757125782736706
1,Сормовский,1992.0,10,10,панель,32.9,17.1,8.3,4050000,15.214227439082721
3,Сормовский,2017.0,2,10,панель,79.3,47.6,14.2,12100000,16.308716010566968
1,Ленинский,1987.0,3,9,панель,33.2,18.0,9.0,5400000,15.501909511534503
0,Приокский,2024.0,9,14,блок+утеплитель,25.31,10.58,3.34,5800000,15.573368475516649
3,Нижегородский,1983.0,5,9,панель,62.4,38.0,9.3,7800000,15.86963429165982
2,Советский,1975.0,4,5,кирпич,44.3,30.6,6.0,6700000,15.717618084361195
1,Сормовский,2004.0,5,10,кирпич,36.3,19.5,9.1,4300000,15.27412558066379
1,Нижегородский,2004.0,9,10,кирпич,45.2,17.0,10.8,7750000,15.86320340132953
2,Приокский,2014.0,2,17,блок+утеплитель,67.0,36.8,12.1,10500000,16.166885815127753
2,Автозаводский,1959.0,1,2,шлакоблок,52.0,32.4,6.5,3850000,15.163583706263967
2,Сормовский,1989.0,6,9,панель,56.2,34.1,7.0,6000000,15.60727002719233
3,Канавинский,1982.0,8,9,панель,63.4,37.2,9.1,8000000,15.89495209964411
2,Канавинский,2014.0,8,10,блок+утеплитель,43.2,22.0,14.6,6400000,15.671808548329901
2,Московский,1968.0,4,5,панель,44.8,32.5,5.5,4800000,15.38412647587812
2,Канавинский,1966.0,4,5,кирпич,44.1,28.2,5.7,3800000,15.150511624696614
3,Сормовский,2001.0,5,7,панель,67.0,36.0,11.5,10500000,16.166885815127753
1,Советский,2024.0,3,26,блок+утеплитель,33.4,12.5,10.6,6570000,15.698024390460793
3,Автозаводский,1965.0,5,5,кирпич,56.5,38.5,5.9,5750000,15.564710412773533
1,Сормовский,2017.0,10,10,панель,28.6,16.3,5.1,4400000,15.29711509888849
3,Сормовский,1991.0,1,10,панель,64.5,33.7,9.0,7400000,15.816990558174398
2,Сормовский,2012.0,1,10,блок+утеплитель,63.8,32.0,14.0,8500000,15.955576721460545
2,Советский,1950.0,1,3,кирпич,65.0,39.0,7.0,6600000,15.702580206996654
1,Канавинский,2009.0,4,16,блок+утеплитель,44.0,20.8,12.3,7400000,15.816990558174398
2,Нижегородский,1985.0,2,9,кирпич,49.5,29.6,7.5,7970000,15.891195050766397
1,Сормовский,2003.0,6,10,панель,37.0,18.2,8.5,5550000,15.529308485722618
1,Сормовский,1974.0,4,9,кирпич,28.7,18.0,5.5,3600000,15.096444403426338
3,Сормовский,1968.0,4,5,панель,57.0,42.2,5.5,5000000,15.424948470398375
3,Сормовский,1957.0,2,2,шлакоблок,43.9,32.4,4.5,4100000,15.226497531674536
2,Нижегородский,2022.0,5,6,блок+утеплитель,93.0,70.0,22.0,29500000,17.19990082131005
2,Сормовский,1957.0,2,2,кирпич,37.9,27.4,4.1,3800000,15.150511624696614
2,Автозаводский,1988.0,3,10,панель,62.0,33.5,8.8,7100000,15.775605342011543
1,Сормовский,1957.0,1,2,шлакоблок,32.0,11.0,10.0,3500000,15.068273526459642
3,Канавинский,1949.0,2,2,кирпич,70.3,45.0,7.3,4600000,15.341566861459324
1,Сормовский,1964.0,5,5,панель,33.0,18.2,5.0,4150000,15.238618892206881
2,Сормовский,1957.0,3,3,кирпич,54.9,32.6,8.0,4800000,15.38412647587812
3,Сормовский,1952.0,2,4,кирпич,72.0,48.1,8.0,7400000,15.816990558174398
1,Сормовский,2025.0,3,18,блок+утеплитель,36.5,11.3,13.8,6570000,15.698024390460793
3,Канавинский,1971.0,4,5,кирпич,58.5,42.6,6.1,6500000,15.687312734865866
3,Канавинский,1970.0,4,5,кирпич,61.5,42.0,6.0,8500000,15.955576721460545
3,Московский,1969.0,1,5,кирпич,62.5,47.0,6.0,5000000,15.424948470398375
2,Московский,1969.0,1,5,кирпич,41.0,24.1,6.0,4200000,15.250595083253597
2,Канавинский,1985.0,7,9,кирпич,47.2,28.0,8.0,5500000,15.520258650202699
2,Сормовский,2023.0,2,10,панель,54.0,30.5,10.5,7300000,15.80338490611862
1,Сормовский,2017.0,8,14,блок+утеплитель,31.6,15.2,8.8,5400000,15.501909511534503
3,Сормовский,1958.0,1,2,шлакоблок,40.4,29.0,5.0,4300000,15.27412558066379
3,Московский,1953.0,3,5,кирпич,77.7,52.3,6.9,7300000,15.80338490611862
2,Московский,1978.0,1,9,кирпич,51.5,28.4,7.9,5500000,15.520258650202699
1,Сормовский,1957.0,1,2,шлакоблок,32.0,11.0,10.0,3500000,15.068273526459642
1,Автозаводский,2011.0,6,10,блок+утеплитель,30.7,16.0,6.1,4800000,15.38412647587812
1,Автозаводский,2011.0,4,10,панель,31.3,16.0,8.0,5200000,15.464169183551656
3,Канавинский,1956.0,2,4,кирпич,68.2,46.1,6.5,8570000,15.963778290573963
3,Московский,1988.0,2,9,панель,61.7,46.3,8.0,8600000,15.967272761223736
2,Канавинский,1980.0,8,9,панель,45.0,30.0,7.0,6500000,15.687312734865866
3,Сормовский,1982.0,3,12,кирпич,71.9,43.5,10.3,8700000,15.978833583624812
4,Автозаводский,1973.0,4,5,кирпич,61.7,46.2,5.7,7100000,15.775605342011543
1,Ленинский,1970.0,5,5,кирпич,30.4,16.8,6.4,4690000,15.360943140422462
3,Канавинский,1994.0,4,5,кирпич,58.3,44.0,9.0,7800000,15.86963429165982
3,Приокский,1970.0,5,5,панель,63.2,46.5,6.0,6500000,15.687312734865866
1,Ленинский,1993.0,2,9,кирпич,27.0,13.0,7.8,4200000,15.250595083253597
2,Канавинский,2007.0,5,10,кирпич,62.9,30.3,10.9,13500000,16.41820024340866
2,Канавинский,2008.0,7,10,кирпич,44.7,20.0,11.4,9100000,16.02378497148708
4,Советский,2025.0,5,9,кирпич,93.6,47.0,21.5,26000000,17.073607095985757
0,Новинский,2015.0,2,3,блок+утеплитель,20.0,13.6,3.0,2950000,14.897315728316002
2,Автозаводский,1981.0,9,9,панель,43.2,27.4,7.1,5300000,15.483217378522351
2,Приокский,1979.0,3,9,панель,38.1,21.7,6.0,6800000,15.732433170146335
3,Канавинский,1971.0,3,5,кирпич,52.0,33.5,6.0,6100000,15.623799329143539
1,Сормовский,2020.0,2,10,панель,35.3,18.2,7.3,4500000,15.319587954740548
2,Сормовский,2023.0,1,10,кирпич,65.2,31.6,10.9,8171600,15.916175286095635
1,Московский,1966.0,1,6,кирпич,27.4,16.7,5.0,3100000,14.946912669455374
3,Канавинский,2025.0,4,9,монолитный железобетон,75.09,44.66,11.63,8499963,15.955572368509895
1,Приокский,2014.0,3,25,блок+утеплитель,31.6,15.1,6.9,6400000,15.671808548329901
2,Нижегородский,1965.0,4,5,кирпич,42.3,28.2,5.0,8500000,15.955576721460545
3,Сормовский,1973.0,2,9,панель,56.1,34.2,7.0,6800000,15.732433170146335
3,Сормовский,1986.0,1,9,панель,64.0,45.0,7.2,6300000,15.65606019136176
3,Советский,1974.0,8,9,кирпич,56.2,37.8,6.2,7200000,15.789591583986283
2,Приокский,1958.0,1,3,кирпич,36.9,26.5,4.0,4200000,15.250595083253597
1,Московский,1977.0,2,9,панель,35.0,17.1,7.0,3980000,15.196792377260621
2,Московский,2018.0,16,17,панель,58.4,35.0,9.7,10000000,16.11809565095832
3,Автозаводский,2007.0,12,12,кирпич,92.4,50.5,12.0,14800000,16.510137738734343
2,Ленинский,1940.0,3,3,кирпич,54.2,35.5,8.6,5480000,15.516615658924199
1,Московский,1988.0,8,9,панель,32.0,17.0,8.0,4600000,15.341566861459324
1,Сормовский,2015.0,2,12,кирпич,28.3,14.5,7.5,5200000,15.464169183551656
3,Канавинский,2023.0,3,9,панель,76.78,45.0,11.63,7390000,15.815638292924385
3,Нижегородский,2022.0,18,25,блок+утеплитель,93.0,48.0,20.0,27000000,17.111347423968603
0,Ленинский,1962.0,1,5,кирпич,16.5,12.0,1.0,2650000,14.790070197962406
4,Советский,2021.0,10,18,блок+утеплитель,89.9,35.7,26.5,15650000,16.565981474950437
3,Сормовский,1982.0,2,9,панель,60.3,43.3,7.5,6670000,15.713130417891806
3,Автозаводский,1980.0,2,9,панель,55.1,40.0,7.0,6200000,15.64005985001532
2,Канавинский,1958.0,1,3,кирпич,43.7,31.0,6.0,3990000,15.199301788866046
2,Советский,2009.0,1,10,панель,58.0,30.0,9.0,8950000,16.007164090251038
2,Советский,2025.0,15,19,панель,67.54,29.3,20.1,18900000,16.75467248002987
1,Сормовский,1990.0,1,10,панель,33.7,18.0,8.4,5100000,15.444751097694555
